date,lastTradeDate,optionType,timeToMaturity,underlyingLastPrice,riskFreeRate,lastPrice,impliedVolatility,strike,PCR,VIX,GS_RIVN,SC_RIVN
2025-11-26,2025-11-26 19:36:12+00:00,put,1.136208076659822,16.18000030517578,0.0375300002098083,3.6,0.0064770860107421,15.0,0.5656570501472499,17.190000534057617,3,0.120083158
2025-10-14,2025-10-14 17:43:34+00:00,call,0.1806981519507187,13.119999885559082,0.038529999256134,3.5,0.0093945373046875,10.0,0.548171849801689,20.809999465942383,4,0.076111446
2025-09-29,2025-09-29 19:07:21+00:00,put,0.0109514031485284,15.25,0.0386299991607666,1.27,0.00757814921875,16.5,0.5448468412979404,16.1200008392334,4,0.032628671
2025-09-18,2025-09-18 19:56:58+00:00,call,0.4243668720054757,14.68000030517578,0.0388000011444091,2.85,0.0066846034667968,14.0,0.5332625137947393,15.699999809265137,4,0.037977429
2025-10-27,2025-10-27 19:59:34+00:00,put,0.0301163586584531,13.40999984741211,0.0371799993515014,0.43,0.0085351708984375,12.5,0.4832841241605606,15.789999961853027,4,0.057597479
2025-11-19,2025-11-19 19:44:12+00:00,put,1.0787132101300478,14.720000267028809,0.0377200007438659,0.87,0.0074121352539062,7.5,0.5808447013783168,23.65999984741211,4,0.049352347
2025-11-17,2025-11-17 20:26:47+00:00,call,0.8350444900752909,14.869999885559082,0.0377200007438659,3.65,0.0069702451416015,15.0,0.5870171395125529,22.3799991607666,4,0.019225979
2025-10-30,2025-10-30 17:38:19+00:00,call,0.136892539356605,12.989999771118164,0.0375699996948242,0.36,0.007773459765625,17.5,0.5505748914115423,16.90999984741211,3,0.111291772
2025-10-10,2025-10-10 15:33:20+00:00,call,1.188227241615332,12.800000190734863,0.038529999256134,5.1,0.0076123285644531,10.0,0.5546919668279467,21.65999984741211,4,0.068597177
2025-12-01,2025-12-01 20:05:04+00:00,call,0.0684462696783025,17.15999984741211,0.0369300007820129,1.45,0.0073144799804687,17.0,0.5034755455937583,17.239999771118164,3,0.060980342
2025-10-16,2025-10-16 18:12:03+00:00,call,0.0027378507871321,12.90999984741211,0.038529999256134,3.95,0.0457031678710937,9.0,0.6350702875115526,25.309999465942383,3,0.020712292
2025-10-01,2025-10-01 19:10:09+00:00,put,0.0438056125941136,14.609999656677246,0.0384500002861022,0.07,0.007500025,11.5,0.3831727001149993,16.290000915527344,4,0.063949012
2025-12-02,2025-12-02 18:14:58+00:00,call,0.1040383299110198,17.229999542236328,0.0367199993133544,0.65,0.0075488526367187,20.5,0.4933986081350169,16.59000015258789,3,0.035117152
2025-12-08,2025-12-08 14:57:07+00:00,put,0.0109514031485284,17.610000610351562,0.0361800003051757,5.9,0.0255469111328125,23.5,0.5842642302506235,16.65999984741211,3,0.054496552
2025-11-06,2025-11-06 19:27:23+00:00,call,1.1909650924024642,15.220000267028809,0.0376300001144409,11.0,0.0101660647949218,5.0,0.5303543057323145,19.5,4,0.053242308
2025-11-11,2025-11-11 20:46:20+00:00,put,0.027378507871321,18.020000457763672,0.037829999923706,0.04,0.01046879765625,13.0,0.4979294342057849,17.280000686645508,5,0.06487746
2025-11-25,2025-11-25 19:42:15+00:00,put,0.0657084188911704,15.5600004196167,0.0373200011253356,5.0,0.0083007982421874,20.0,0.5800740868257438,18.559999465942383,4,0.068789691
2025-11-06,2025-11-06 18:10:28+00:00,call,0.0027378507871321,15.220000267028809,0.0376300001144409,0.01,0.01000005,18.0,0.5303543057323145,19.5,4,0.053242308
2025-10-13,2025-10-13 19:42:50+00:00,call,0.0301163586584531,13.0600004196167,0.038529999256134,0.09,0.0062500375,15.0,0.5540423973777141,19.030000686645508,4,0.096471207
2025-11-05,2025-11-05 16:43:55+00:00,put,1.1170431211498972,15.420000076293944,0.0378800010681152,11.35,0.0057056093505859,25.0,0.4737735716279853,18.010000228881836,5,0.026744231
2025-09-24,2025-09-24 17:04:00+00:00,call,0.1587953456536618,15.789999961853027,0.0385800004005432,0.81,0.0071582315429687,19.0,0.5440363398105088,16.18000030517578,4,0.046423723
2025-12-08,2025-12-08 20:22:47+00:00,call,0.0109514031485284,17.610000610351562,0.0361800003051757,0.04,0.011953165234375,22.5,0.5842642302506235,16.65999984741211,3,0.054496552
2025-11-06,2025-11-06 20:11:21+00:00,call,0.0602327173169062,15.220000267028809,0.0376300001144409,0.18,0.0071289349609375,18.5,0.5303543057323145,19.5,4,0.053242308
2025-11-04,2025-11-04 18:21:42+00:00,call,0.027378507871321,12.5,0.0379299998283386,0.02,0.0131250343749999,21.0,0.5405515160432186,19.0,4,0.046292576
2025-10-03,2025-10-03 19:38:37+00:00,call,0.2874743326488706,13.649999618530272,0.0385800004005432,0.51,0.0070410452148437,20.0,0.452438421401007,16.649999618530273,4,0.072553333
2025-11-17,2025-11-17 20:13:40+00:00,call,0.0301163586584531,14.869999885559082,0.0377200007438659,0.08,0.00851563984375,18.5,0.5870171395125529,22.3799991607666,4,0.019225979
2025-11-21,2025-11-21 16:47:13+00:00,call,0.1533196440793976,14.859999656677246,0.0374000000953674,0.1,0.0112305125976562,32.5,0.6158315982637541,23.43000030517578,3,-0.02687875
2025-12-12,2025-12-12 18:50:02+00:00,call,0.5147159479808351,,,1.25,0.0076367423828125,32.0,0.439841451163294,,5,0.309833333
2025-12-12,2025-12-12 20:29:24+00:00,call,0.0383299110198494,,,0.42,0.0066601896484375,20.0,0.439841451163294,,5,0.309833333
2025-10-06,2025-10-06 19:42:11+00:00,put,0.0492813141683778,13.5,0.0385999989509582,11.5,0.00500005,25.0,0.4451849433518335,16.3700008392334,4,0.066138697
2025-11-07,2025-11-07 16:11:16+00:00,call,0.1149897330595482,15.229999542236328,0.0375699996948242,0.26,0.0067187828125,19.0,0.6366463736709498,19.07999992370605,4,0.064780672
2025-11-17,2025-11-17 14:45:19+00:00,put,0.5831622176591376,14.869999885559082,0.0377200007438659,8.15,0.0063965204101562,22.0,0.5870171395125529,22.3799991607666,4,0.019225979
2025-11-11,2025-11-11 15:47:59+00:00,call,0.1040383299110198,18.020000457763672,0.037829999923706,11.5,0.0233984790039062,6.0,0.4979294342057849,17.280000686645508,5,0.06487746
2025-11-06,2025-11-06 19:06:22+00:00,call,1.1143052703627652,15.220000267028809,0.0376300001144409,2.2,0.0063843135009765,22.5,0.5303543057323145,19.5,4,0.053242308
2025-09-12,2025-09-12 17:05:49+00:00,put,0.2683093771389459,13.460000038146973,0.0392799997329711,0.28,0.0068262036132812,9.0,0.3549638621811933,14.760000228881836,4,0.077393617
2025-10-23,2025-10-23 19:57:39+00:00,call,0.0219028062970568,13.09000015258789,0.0378800010681152,0.05,0.00710940390625,15.5,0.5859499129405888,17.299999237060547,5,0.04377549
2025-09-22,2025-09-22 14:21:52+00:00,put,0.7364818617385352,15.239999771118164,0.0384800004959106,0.5,0.007187528125,8.0,0.459715780489061,16.100000381469727,4,0.034119504
2025-11-11,2025-11-11 19:59:20+00:00,put,0.0465434633812457,18.020000457763672,0.037829999923706,0.12,0.0074023697265624,14.5,0.4979294342057849,17.280000686645508,5,0.06487746
2025-12-01,2025-12-01 20:59:40+00:00,put,0.2217659137577002,17.15999984741211,0.0369300007820129,5.54,0.0067480793945312,22.0,0.5034755455937583,17.239999771118164,3,0.060980342
2025-11-26,2025-11-26 20:48:51+00:00,put,0.0629705681040383,16.18000030517578,0.0375300002098083,0.37,0.0065527688476562,14.5,0.5656570501472499,17.190000534057617,3,0.120083158
2025-10-30,2025-10-30 15:17:47+00:00,call,0.0793976728268309,12.989999771118164,0.0375699996948242,0.17,0.0095312546875,18.0,0.5505748914115423,16.90999984741211,3,0.111291772
2025-10-17,2025-10-17 18:37:06+00:00,put,0.2491444216290212,13.029999732971191,0.0383200001716613,2.11,0.0060254303710937,14.0,0.571123979835658,20.780000686645508,4,0.077253216
2025-11-12,2025-11-12 20:12:58+00:00,call,0.3504449007529089,17.520000457763672,0.0377800011634826,1.61,0.0071191694335937,21.0,0.4888211911050967,17.510000228881836,5,0.117459048
2025-09-18,2025-09-18 18:13:48+00:00,call,0.3285420944558521,14.68000030517578,0.0388000011444091,7.5,0.0090039162109374,7.5,0.5332625137947393,15.699999809265137,4,0.037977429
2025-11-14,2025-11-14 20:26:33+00:00,call,0.0958247775496235,15.109999656677246,0.0378800010681152,0.05,0.012265663671875,30.0,0.6433469499622695,19.82999992370605,4,0.094093043
2025-11-17,2025-11-17 20:30:03+00:00,call,0.164271047227926,14.869999885559082,0.0377200007438659,1.05,0.0061963270996093,16.0,0.5870171395125529,22.3799991607666,4,0.019225979
2025-12-08,2025-12-08 15:25:48+00:00,call,0.0876112251882272,17.610000610351562,0.0361800003051757,1.16,0.0065527688476562,18.0,0.5842642302506235,16.65999984741211,3,0.054496552
2025-11-13,2025-11-13 18:21:35+00:00,put,0.136892539356605,16.389999389648438,0.0379299998283386,1.92,0.0071289349609375,16.0,2.423953616158554,20.0,4,0.077897455
2025-10-27,2025-10-27 17:08:04+00:00,put,0.0301163586584531,13.40999984741211,0.0371799993515014,1.5,0.0090039162109374,14.5,0.4832841241605606,15.789999961853027,4,0.057597479
2025-11-05,2025-11-05 20:17:59+00:00,call,0.0054757015742642,15.420000076293944,0.0378800010681152,2.81,0.0247266006835937,13.0,0.4737735716279853,18.010000228881836,5,0.026744231
2025-09-22,2025-09-22 18:34:23+00:00,call,0.2409308692676249,15.239999771118164,0.0384800004959106,0.14,0.009101571484375,35.0,0.459715780489061,16.100000381469727,4,0.034119504
2025-11-11,2025-11-11 18:16:38+00:00,call,0.2765229295003422,18.020000457763672,0.037829999923706,9.4,0.0125195686523437,8.0,0.4979294342057849,17.280000686645508,5,0.06487746
2025-11-14,2025-11-14 16:54:41+00:00,put,1.1690622861054072,15.109999656677246,0.0378800010681152,2.38,0.0065967137207031,12.0,0.6433469499622695,19.82999992370605,4,0.094093043
2025-09-23,2025-09-23 16:41:24+00:00,put,0.0082135523613963,15.529999732971191,0.0384500002861022,9.45,0.0343750140625,25.0,0.5142187272052708,16.639999389648438,4,0.067694958
2025-10-14,2025-10-14 14:36:11+00:00,put,0.1232032854209445,13.119999885559082,0.038529999256134,2.34,0.0065039412109375,14.5,0.548171849801689,20.809999465942383,4,0.076111446
2025-10-08,2025-10-08 17:51:14+00:00,put,0.082135523613963,13.130000114440918,0.0384299993515014,0.23,0.007812521875,10.5,0.5128229460257322,16.299999237060547,4,0.061396109
2025-09-25,2025-09-25 19:53:25+00:00,put,0.0219028062970568,15.739999771118164,0.0388299989700317,0.08,0.007812521875,13.5,0.5564372872173343,16.739999771118164,4,0.024738235
2025-10-16,2025-10-16 19:39:40+00:00,put,0.4243668720054757,12.90999984741211,0.038529999256134,2.13,0.0061084373535156,13.0,0.6350702875115526,25.309999465942383,3,0.020712292
2025-09-16,2025-09-16 17:42:49+00:00,put,0.1232032854209445,14.31999969482422,0.0389000010490417,0.33,0.00601566484375,12.0,0.4263648168556618,16.360000610351562,4,0.027109091
2025-10-01,2025-10-01 17:33:16+00:00,call,0.216290212183436,14.609999656677246,0.0384500002861022,10.9,0.0138281558593749,4.0,0.3831727001149993,16.290000915527344,4,0.063949012
2025-12-04,2025-12-04 18:44:01+00:00,call,0.0793976728268309,18.059999465942383,0.036119999885559,0.17,0.0081054876953124,25.0,0.4706950357178836,15.779999732971191,3,0.058894302
2025-09-15,2025-09-15 16:08:52+00:00,put,0.1067761806981519,13.600000381469728,0.0390000009536743,0.98,0.0061230856445312,13.5,0.4631899888201607,15.6899995803833,4,-0.064462057
2025-12-12,2025-12-12 16:39:11+00:00,call,0.191649555099247,,,8.14,0.0127148801757812,11.0,0.439841451163294,,5,0.309833333
2025-11-17,2025-11-17 20:23:37+00:00,call,0.0109514031485284,14.869999885559082,0.0377200007438659,0.18,0.006289099609375,15.5,0.5870171395125529,22.3799991607666,4,0.019225979
2025-09-26,2025-09-26 13:39:58+00:00,call,1.3032169746748803,15.59000015258789,0.0385999989509582,2.86,0.0064746446289062,22.0,0.5030396467313046,15.289999961853027,4,0.079666364
2025-11-28,2025-11-28 17:14:11+00:00,put,0.1149897330595482,16.860000610351562,0.0369700002670288,0.09,0.0141797166015625,10.0,0.52168792413732,16.350000381469727,3,0.119779535
2025-12-08,2025-12-08 20:11:20+00:00,call,0.2792607802874743,17.610000610351562,0.0361800003051757,0.66,0.0074414318359375,26.0,0.5842642302506235,16.65999984741211,3,0.054496552
2025-11-19,2025-11-19 20:32:14+00:00,call,0.1587953456536618,14.720000267028809,0.0377200007438659,1.11,0.0068164380859375,16.0,0.5808447013783168,23.65999984741211,4,0.049352347
2025-11-25,2025-11-25 18:06:08+00:00,call,0.2381930184804928,15.5600004196167,0.0373200011253356,0.36,0.0083789224609374,31.0,0.5800740868257438,18.559999465942383,4,0.068789691
2025-10-07,2025-10-07 14:44:10+00:00,put,0.6954140999315537,13.260000228881836,0.0384299993515014,7.25,0.0056738713867187,20.0,0.5341100829028559,17.239999771118164,4,0.070234211
2025-10-17,2025-10-17 18:20:05+00:00,put,0.4216290212183436,13.029999732971191,0.0383200001716613,0.75,0.0063574583007812,10.0,0.571123979835658,20.780000686645508,4,0.077253216
2025-11-18,2025-11-18 20:22:53+00:00,call,0.0848733744010951,14.989999771118164,0.0377200007438659,0.11,0.009960937890625,25.0,0.5977244278866204,24.690000534057617,3,0.021763725
2025-10-24,2025-10-24 19:49:40+00:00,call,0.0383299110198494,12.979999542236328,0.0376300001144409,1.1,0.0079883013671875,12.5,0.5682375757033249,16.3700008392334,5,0.02728271
2025-12-01,2025-12-01 19:33:11+00:00,call,1.0458590006844628,17.15999984741211,0.0369300007820129,7.65,0.008200701586914,12.5,0.5034755455937583,17.239999771118164,3,0.060980342
2025-11-17,2025-11-17 19:03:24+00:00,call,0.5831622176591376,14.869999885559082,0.0377200007438659,1.48,0.0069482727050781,21.0,0.5870171395125529,22.3799991607666,4,0.019225979
2025-10-09,2025-10-09 19:59:22+00:00,call,0.0219028062970568,13.09000015258789,0.038529999256134,0.47,0.0052344226562499,13.0,0.4646201762158078,16.43000030517578,4,0.052398033
2025-09-15,2025-09-15 17:14:23+00:00,call,0.432580424366872,13.600000381469728,0.0390000009536743,2.61,0.0063135134277343,13.0,0.4631899888201607,15.6899995803833,4,-0.064462057
2025-11-12,2025-11-12 20:51:03+00:00,put,0.0054757015742642,17.520000457763672,0.0377800011634826,0.22,0.00664065859375,17.0,0.4888211911050967,17.510000228881836,5,0.117459048
2025-09-26,2025-09-26 18:44:29+00:00,call,0.4024640657084189,15.59000015258789,0.0385999989509582,1.93,0.0067676104492187,18.0,0.5030396467313046,15.289999961853027,4,0.079666364
2025-10-27,2025-10-27 18:14:01+00:00,call,1.218343600273785,13.40999984741211,0.0371799993515014,1.23,0.0073291282714843,27.0,0.4832841241605606,15.789999961853027,4,0.057597479
2025-10-29,2025-10-29 13:46:00+00:00,put,2.2286105407255303,13.710000038146973,0.0373000001907348,2.84,0.0067773759765625,10.0,0.51993477829377,16.920000076293945,4,0.036190377
2025-10-08,2025-10-08 19:41:38+00:00,call,0.1971252566735113,13.130000114440918,0.0384299993515014,0.95,0.0069629209960937,15.0,0.5128229460257322,16.299999237060547,4,0.061396109
2025-12-02,2025-12-02 20:34:49+00:00,put,0.7939767282683093,17.229999542236328,0.0367199993133544,5.7,0.0064697618652343,20.0,0.4933986081350169,16.59000015258789,3,0.035117152
2025-11-17,2025-11-17 20:24:59+00:00,call,0.0109514031485284,14.869999885559082,0.0377200007438659,0.02,0.0129687851562499,20.0,0.5870171395125529,22.3799991607666,4,0.019225979
2025-12-05,2025-12-05 19:27:52+00:00,call,0.1149897330595482,17.950000762939453,0.036029999256134,0.39,0.0081054876953124,24.0,0.4936008660648426,15.40999984741211,3,0.47155
2025-10-15,2025-10-15 16:47:47+00:00,call,0.1779603011635865,13.40999984741211,0.0385800004005432,3.1,0.006757844921875,11.0,0.4775928573449693,20.63999938964844,4,0.088107018
2025-11-05,2025-11-05 20:09:25+00:00,put,0.3696098562628336,15.420000076293944,0.0378800010681152,0.28,0.00687503125,9.0,0.4737735716279853,18.010000228881836,5,0.026744231
2025-10-13,2025-10-13 19:59:59+00:00,put,0.0109514031485284,13.0600004196167,0.038529999256134,0.27,0.00500005,13.0,0.5540423973777141,19.030000686645508,4,0.096471207
2025-10-07,2025-10-07 13:31:05+00:00,call,0.3723477070499658,13.260000228881836,0.0384299993515014,3.6,0.0069971003417968,11.0,0.5341100829028559,17.239999771118164,4,0.070234211
2025-10-15,2025-10-15 18:23:29+00:00,call,0.1013004791238877,13.40999984741211,0.0385800004005432,2.79,0.0082812671874999,11.0,0.4775928573449693,20.63999938964844,4,0.088107018
2025-11-24,2025-11-24 20:06:25+00:00,put,1.1416837782340865,15.170000076293944,0.0373000001907348,0.19,0.0113476995117187,3.0,0.4820583841039761,20.520000457763672,3,0.072494583
2025-11-20,2025-11-20 18:55:57+00:00,call,0.0985626283367556,14.65999984741211,0.0377500009536743,0.37,0.007226590234375,18.0,0.836158890676116,26.420000076293945,4,0.025985616
2025-11-03,2025-11-03 17:44:47+00:00,call,0.8733744010951403,13.1899995803833,0.037829999923706,8.66,0.0087207159179687,5.0,0.5255398734617256,17.170000076293945,3,0.061766182
2025-12-08,2025-12-08 20:22:19+00:00,put,0.2026009582477755,17.610000610351562,0.0361800003051757,0.98,0.0068847967773437,15.0,0.5842642302506235,16.65999984741211,3,0.054496552
2025-10-01,2025-10-01 19:22:09+00:00,call,0.0246406570841889,14.609999656677246,0.0384500002861022,0.17,0.0073828386718749,16.5,0.3831727001149993,16.290000915527344,4,0.063949012
2025-11-18,2025-11-18 20:36:51+00:00,put,0.5804243668720055,14.989999771118164,0.0377200007438659,0.81,0.0069629209960937,10.0,0.5977244278866204,24.690000534057617,3,0.021763725
2025-11-21,2025-11-21 19:34:49+00:00,put,0.0574948665297741,14.859999656677246,0.0374000000953674,0.72,0.005976602734375,14.5,0.6158315982637541,23.43000030517578,3,-0.02687875
2025-10-09,2025-10-09 19:45:59+00:00,put,1.267624914442163,13.09000015258789,0.038529999256134,6.0,0.005585981640625,17.0,0.4646201762158078,16.43000030517578,4,0.052398033
2025-10-10,2025-10-10 19:53:39+00:00,put,0.0766598220396988,12.800000190734863,0.038529999256134,0.25,0.0077539287109375,10.5,0.5546919668279467,21.65999984741211,4,0.068597177
2025-09-25,2025-09-25 16:51:58+00:00,put,0.0985626283367556,15.739999771118164,0.0388299989700317,4.35,0.0064648791015624,20.0,0.5564372872173343,16.739999771118164,4,0.024738235
2025-10-14,2025-10-14 19:59:34+00:00,call,0.2573579739904175,13.119999885559082,0.038529999256134,1.1,0.0066601896484375,15.0,0.548171849801689,20.809999465942383,4,0.076111446
2025-10-06,2025-10-06 17:00:23+00:00,call,1.2758384668035592,13.5,0.0385999989509582,11.99,0.0155078349609374,2.0,0.4451849433518335,16.3700008392334,4,0.066138697
2025-09-24,2025-09-24 19:15:07+00:00,call,0.1587953456536618,15.789999961853027,0.0385800004005432,4.3,0.0078711150390625,12.0,0.5440363398105088,16.18000030517578,4,0.046423723
2025-09-16,2025-09-16 19:16:57+00:00,call,1.3305954825462012,14.31999969482422,0.0389000010490417,1.72,0.0062060926269531,25.0,0.4263648168556618,16.360000610351562,4,0.027109091
